"","YearEnd","LocationDesc","Stratification1","Soda 1/day","Obesity","Overweight","PE daily","TV >3hrs daily","No vege daily","No fruit daily","Excercise Daily > 1hr"
"398",2001,"Utah","Female",19.6482394366197,2.5,8.9,24.1,15.6,24.7,34.1,16.5565836298932
"399",2001,"Vermont","Female",19.6482394366197,4.8,10.7,24.8,27.9302139037433,26.1,29.3,16.5565836298932
"400",2001,"Wisconsin","Female",19.6482394366197,5.6,13.7,21.6532033426184,27.9302139037433,39.9402898550725,43.6245989304813,16.5565836298932
"401",2001,"Wyoming","Female",19.6482394366197,3.6,9.1,27.8,19.1,30.1,39.2,16.5565836298932
"402",2019,"Alabama","Male",22.7,19,21,30.5,19.7,51.1,43.7,31
"403",2019,"Alaska","Male",15.5,18,15.5,20.1,15,37,45.8,22.8
"404",2019,"Arizona","Male",16.5,17.6,15.8,37.8,19.3,43.6,49.3,29
"405",2019,"Arkansas","Male",24.9,25.2,17.9,18.3,20.9,48.7,52.1,28.8
"406",2019,"California","Male",17.5,20.9,13.4,28.3,18.5,39.995652173913,43.3,24.9
"407",2019,"Colorado","Male",26.906338028169,13.1,13.2,17.6,29.2775401069519,29.4,40.4,33.9
"408",2019,"Connecticut","Male",15.5,16.6,13.8,28.6233983286908,21.5,39.2,40,31.2
"409",2019,"District of Columbia","Male",17,17,16.2,28.6233983286908,23.7,39.995652173913,41.2614973262032,18.7
"410",2019,"Florida","Male",20.1,16.2,14,28,21.7,47,43.7,30.8
"411",2019,"Georgia","Male",26.906338028169,20.8,15.4,28.6233983286908,20.9,42.7,46.7,33.6
"412",2019,"Guam","Male",19,25.8,16,13.3,19.5,43.9,49.6,23.7
"413",2019,"Hawaii","Male",12.8,20.6,14.3,10.7,16.9,42.7,53.9,22.9
"414",2019,"Idaho","Male",15.1,15.1,12.2,27.7,16.3,36.9,46.7,29.1
"415",2019,"Illinois","Male",17.3,18.5,14.1,58.6,16.4,44.3,40,31.5
"416",2019,"Iowa","Male",22,19.2,14.3,12.5,19.7,41.8,43.5,33.1
"417",2019,"Kansas","Male",21.4,16.7,14.3,23.7,14.7,35.5,42.1,32.2
"418",2019,"Kentucky","Male",27.3,21.9,15.5,20.9,18.8,51,51.8,24.8
"419",2019,"Louisiana","Male",19.7,19.3,14.7,27.6,20.4,50.6,49.2,27.1
"420",2019,"Maine","Male",26.906338028169,18.9,13.4,5.2,20.2,39.995652173913,40,25.1
"421",2019,"Maryland","Male",14.3,14.6,14.5,17.5,18.5,42.1,45.6,24.8
"422",2019,"Massachusetts","Male",12.5,17,14.3,23.1,29.2775401069519,42.9,46.6,27.3
"423",2019,"Michigan","Male",18,16.7,16.3,31.6,17.1,44.7,42.6,27.9
"424",2019,"Mississippi","Male",26.4,25.8,14.4,29.1,24.6,53.2,45.2,31.5
"425",2019,"Missouri","Male",25.3,22.7,15.2,28.7,18.6,40.2,47.9,29.1
"426",2019,"Montana","Male",17.5,13.5,12.2,37.7,18.5,38.1,44.5,31.1
"427",2019,"National","Male",18.2,18.9,14.9,28.9,18.7,41.1,40.6,30.9
"428",2019,"Nebraska","Male",20.3,16.1,11.3,32.3,14.8,43.1,43.7,35.3
"429",2019,"Nevada","Male",14.3,15,16.2,23.9,29.2775401069519,39.995652173913,48.4,27
"430",2019,"New Hampshire","Male",14.3,16.1,14,28.6233983286908,29.2775401069519,39.995652173913,41.2614973262032,28.8
"431",2019,"New Jersey","Male",12.6,13.9,15.1,28.6233983286908,16,39.995652173913,39.2,28.6
"432",2019,"New Mexico","Male",21.9,18.2,14.6,26.6,21.4,39,44.4,33.2
"433",2019,"New York","Male",16,15.4,15.8,18.7,16.7,39.995652173913,43,24.2
"434",2019,"North Carolina","Male",22.3,17.9,14.8,30.1,18.1,47.5,48.8,26.8
"435",2019,"North Dakota","Male",20,16.5,16.1,39.8,14.3,42.9,45.3,32.5
"436",2019,"Ohio","Male",19.8,20,10.4,28.6233983286908,29.2775401069519,43.8,43.3,30.3
"437",2019,"Oklahoma","Male",25.6,20.7,14.4,32.7,20.6,50.1,52.4,37.2
"438",2019,"Pennsylvania","Male",17.1,17.9,12.8,28,18.9,42,44.5,32.6
"439",2019,"Puerto Rico","Male",24.9,17.1,13.6,28.5,22,62.6,46.1,19.6
"440",2019,"Rhode Island","Male",26.906338028169,18,12.8,13.2,29.2775401069519,41.9,42,27.7
"441",2019,"South Carolina","Male",21.3,20.2,13,14.8,18.5,51.5,51.8,24
"442",2019,"South Dakota","Male",17.7,17.9,15.6,22.4,29.2775401069519,42.9,43,35.1
"443",2019,"Tennessee","Male",26.7,24.3,17.1,23.2,23,54.3,49.9,29.3
"444",2019,"Texas","Male",21.5,20.6,14.2,35.6,20.3,50.5,49,29.9
"445",2019,"Utah","Male",14.8,13.2,11.5,14.8,13.5,34.7,41.5,28
"446",2019,"Vermont","Male",26.906338028169,15.2,12.8,28.6233983286908,29.2775401069519,29.1,38.3,28.5
"447",2019,"Virginia","Male",19.4,17.2,15.3,28.6233983286908,18.9,39.995652173913,44,29.4
"448",2019,"West Virginia","Male",32.3,25.5,15,32.8,19.7,50.3,49.6,33.3
"449",2019,"Wisconsin","Male",26.906338028169,17.5,11.9,28.6233983286908,17.8,39.995652173913,41.2614973262032,26
"450",2017,"Alaska","Male",17.9,14.5,15.8,20.4,20.4,40.2,45.5,23.2
"451",2017,"Arizona","Male",19.6,16.7,15,40.7,16.9,44.6,44,31.7
"452",2017,"Arkansas","Male",33,24.3,16.2,26.8,22.7,48.7,49.6,28.3
"453",2017,"California","Male",14.9,17.6,14.4,35.2,16.7,40.6,33.8,34.2
"454",2017,"Colorado","Male",26.906338028169,12.1,11.7,13.3,16.5,39.995652173913,41.2614973262032,34.4
"455",2017,"Connecticut","Male",12.4,14.6,14.7,8.9,15.6,37.9,40,29.7
"456",2017,"Delaware","Male",22.6,17.3,15.4,28.6233983286908,23.2,39.995652173913,41.2614973262032,33.2
"457",2017,"District of Columbia","Male",17.9,16.5,15.5,28.6233983286908,26.9,47.3,45.7,18.1
"458",2017,"Florida","Male",20.6,13.4,13,28.2,22.7,43.5,37.3,31.3
"459",2017,"Guam","Male",18.4,28.9,15.9,10.3,19.4,41.1,52,25.1
"460",2017,"Hawaii","Male",13.1,17.7,13.5,7.7,15.3,43.5,49.3,24.8
"461",2017,"Idaho","Male",15,12.2,15.2,26.6,15.8,38.7,36.1,31.6
"462",2017,"Illinois","Male",18.1,17.7,15.7,69.5,15.2,44.6,42.8,30.3
"463",2017,"Iowa","Male",21.3,18.8,15,20.7,18.5,42.5,43.3,37.4
"464",2017,"Kansas","Male",18.6,15.8,14.5,29.8,13.6,40.5,38.4,32.6
"465",2017,"Kentucky","Male",31.9,23,15,25.2,20.1,50.8,48.4,31
"466",2017,"Louisiana","Male",30.5,20.3,18,36.4,25,50.3,49.2,25.8
"467",2017,"Maine","Male",26.906338028169,18.1,15.2,7.1,22.9,39.995652173913,41.1,23.8
"468",2017,"Maryland","Male",15.7,14.7,14.4,18.3,21.2,42,44.8,23.4
"469",2017,"Massachusetts","Male",12.8,14.5,13.5,18.2,29.2775401069519,39.1,40.5,28.3
"470",2017,"Michigan","Male",21.1,19.3,13.3,28,21.4,42.8,40.5,29.1
"471",2017,"Missouri","Male",26.906338028169,18.9,15.2,32.3,20,44.2,46.1,35.5
"472",2017,"Montana","Male",19,14.5,14.9,38.8,17.5,37,40.3,37
"473",2017,"National","Male",22.3,17.5,14.4,34.7,20.8,40.6,36.7,35.3
"474",2017,"Nebraska","Male",24.2,16.9,15.8,32.9,20.4,39.2,42.6,32.5
"475",2017,"Nevada","Male",19,16.9,14.3,31.7,29.2775401069519,39.995652173913,40.6,31.1
"476",2017,"New Hampshire","Male",16.3,15.8,13.7,28.6233983286908,29.2775401069519,39.995652173913,38.4,30
"477",2017,"New Mexico","Male",23.4,18.2,15.1,29.6,20.9,36.9,40.6,39.1
"478",2017,"New York","Male",15.9,14.1,14.2,16.1,18.6,39.995652173913,39.8,28.1
"479",2017,"North Carolina","Male",26.3,18.5,13.4,29.3,21.1,40,43.5,30.7
"480",2017,"North Dakota","Male",21,16.8,16.2,28.6233983286908,19.3,40,38.6,34.1
"481",2017,"Oklahoma","Male",24.3,17.3,13.8,34.2,19.8,44.9,47.9,37.7
"482",2017,"Pennsylvania","Male",20.7,16,15.3,21.3,19.5,43,43.5,33
"483",2017,"Puerto Rico","Male",25.8,13.7,11.7,0.1,25.8,60.7,49.8,20.5
"484",2017,"Rhode Island","Male",13.2,17.3,14.9,18.1,22.3,42.7,42.6,30.9
"485",2017,"South Carolina","Male",25.9,17.6,15.5,24.2,21.1,48,48.2,29.3
"486",2017,"Tennessee","Male",28.8,23.9,16.9,29.3,22.7,45.9,44.8,33.4
"487",2017,"Texas","Male",22.5,21.1,15.8,32.3,22.1,45.1,45.4,31.6
"488",2017,"Utah","Male",18.7,13.8,12.9,18.2,16.6,37.6,40.6,25.2
"489",2017,"Vermont","Male",15.6,15.1,13.7,28.6233983286908,29.2775401069519,30.7,35.6,33.1
"490",2017,"Virginia","Male",19.1,14.3,14.3,16.2,19.1,40.5,41.3,29.2
"491",2017,"West Virginia","Male",30.1,23.4,13.9,30.8,23.7,47.3,44.6,30.4
"492",2017,"Wisconsin","Male",19.4,16.5,13.4,39.6,16.3,39.4,36.9,32.6
"493",2015,"Alabama","Male",27.6,18.6,18,39.6,28,47.2,48.6,35.5
"494",2015,"Alaska","Male",22.6,16.9,15.5,18.5,24.1,37.3,42.4,24.7
"495",2015,"Arizona","Male",22.5,14.5,15.1,30.6,22.8,42.1,38.6,32.1
"496",2015,"Arkansas","Male",32.6,21.3,17.6,32.2,31.2,45.2,45.4,36.7
"497",2015,"California","Male",16.3,18.5,17.1,40.1,23.7,38.3,30.9,31.8
"498",2015,"Connecticut","Male",16,15.2,14.4,12.6,21.6,36.9,40.5,32.6
"499",2015,"Delaware","Male",20.7,18.1,14.3,12.3,28.1,39.995652173913,36.5,31.4
"500",2015,"District of Columbia","Male",19.8,15.9,15,28.6233983286908,31.9,45.2,42.7,20.9
"501",2015,"Florida","Male",24.4,15.8,13.6,30.3,28.8,41.9,36.7,34
"502",2015,"Guam","Male",17.1,23.7,17.4,15.1,24.5,42,50.2,30.1
"503",2015,"Hawaii","Male",16.7,17.6,15.6,8.5,21.8,39.995652173913,48,26.7
"504",2015,"Idaho","Male",16.9,14.5,16.2,25.7,19.1,36.1,37.3,37.9
"505",2015,"Illinois","Male",22.3,16.7,16.1,61.8,22,42,39.7,33.8
"506",2015,"Indiana","Male",23.6,17.5,16.5,34.1,22.2,44,37.1,33.8
"507",2015,"Kentucky","Male",33,20.6,14.9,25.2,25.3,44.7,47.3,27.3
"508",2015,"Maine","Male",26.906338028169,17.2,14.9,6.5,23.5,39.995652173913,39.7,27.4
"509",2015,"Maryland","Male",19.1,14.1,14.5,18.7,26.4,40.1,41.3,25
"510",2015,"Massachusetts","Male",17.7,14.7,16,22.1,29.2775401069519,37.1,35,30.4
"511",2015,"Michigan","Male",23,17,15.8,28.8,22.4,44.1,40.2,30
"512",2015,"Mississippi","Male",29.9,21.7,14.9,25.8,30.9,47.6,48.9,28.6
"513",2015,"Missouri","Male",25.2,15.9,14.3,28.2,18.1,39.8,44.9,33.5
"514",2015,"Montana","Male",23.9,13,15.1,36.8,21.9,33.7,38.3,36.3
"515",2015,"National","Male",24.3,16.8,15.5,33.8,25,38,35.4,36
"516",2015,"Nebraska","Male",24.4,16.5,17.3,38.9,21.1,35.9,41.4,35.6
"517",2015,"Nevada","Male",16.1,17.8,15.9,30.7,22.2,39.7,37,35.9
"518",2015,"New Hampshire","Male",18.1,16.3,14.6,28.6233983286908,19.7,39.995652173913,41.2614973262032,29
"519",2015,"New Mexico","Male",24.3,19.5,15.9,30.8,24.6,38.5,43,38.3
"520",2015,"New York","Male",16.4,16.1,13.9,17.8,21.7,39.995652173913,45.8,27.8
"521",2015,"North Carolina","Male",29.8,20.2,14.6,30.4,31,41.5,41.9,33.8
"522",2015,"North Dakota","Male",24.7,19.1,12.3,37.9,20.9,42.4,39.3,34.5
"523",2015,"Oklahoma","Male",33.4,22,13.9,41.3,29.9,40.9,41.5,43.6
"524",2015,"Pennsylvania","Male",23.3,15.4,15,22.1,28.3,41.6,37.6,32.4
"525",2015,"Puerto Rico","Male",28.9,11.9,12.2,28.6233983286908,28.7,56,41.1,25.1
"526",2015,"Rhode Island","Male",15.6,16.2,15.2,16.7,22.6,43.4,38.9,27.7
"527",2015,"South Carolina","Male",26.6,19,18.8,33.2,27.8,51.9,44.4,34
"528",2015,"South Dakota","Male",28.7,18.8,15.7,15.4,21.1,42.3,44.2,36.8
"529",2015,"Tennessee","Male",31.8,22.7,16.4,28.9,28.9,46.3,43.7,33.9
"530",2015,"Vermont","Male",19.9,16.1,14.1,28.6233983286908,29.2775401069519,28.6,32.2,30.3
"531",2015,"Virginia","Male",19.5,14.5,14.6,14.7,24.2,39.3,38.5,32.3
"532",2015,"West Virginia","Male",33.7,23.4,16.8,25.6,25,46.1,46.1,33
"533",2015,"Wyoming","Male",26.6,13.8,15.2,21.6,19.8,36.2,38.4,33.5
"534",2013,"Alabama","Male",37.3,20.6,15.4,43.7,33.7,41.5,45,35.8
"535",2013,"Alaska","Male",20.2,13.4,14.7,20.3,21.2,36.6,37.1,27.7
"536",2013,"Arizona","Male",22.2,14.1,13.4,27.7,26.6,39.995652173913,41.2614973262032,27.8
"537",2013,"Arkansas","Male",33.1,23.7,16.7,24.7,35,40.2,43.9,34.3
"538",2013,"Connecticut","Male",17.1,14.5,14.3,28.6233983286908,25.1,34,35.4,33.4
"539",2013,"Delaware","Male",25.2,17.2,15.3,17.5,36.7,39.995652173913,35.4,32.7
"540",2013,"Florida","Male",25.3,14.9,13.4,30.9,31.5,41.9,35.5,34.1
"541",2013,"Georgia","Male",25.6,14.1,17.4,38.7,31.4,45.5,41.8,34.5
"542",2013,"Hawaii","Male",19.6,17.3,15.4,7.2,31.1,39.995652173913,44.4,30.6
"543",2013,"Idaho","Male",18.4,13,15.4,28.5,20.9,32.1,35.7,38.2
"544",2013,"Illinois","Male",26,13.7,16,64.5,28.4,39,35.4,31.6
"545",2013,"Kansas","Male",24.2,15.9,18,33.1,26.2,34.6,37.6,37.1
"546",2013,"Kentucky","Male",36.2,24.2,13.8,22.5,24.5,42.1,44.7,29.5
"547",2013,"Louisiana","Male",26.906338028169,14.1,17,37.5,33.1,39.995652173913,41.2614973262032,31.6818505338078
"548",2013,"Maine","Male",26.906338028169,15,14.8,5,24.3,39.995652173913,36.9,27.8
"549",2013,"Maryland","Male",20.8,13.8,14.8,22.7,30.8,37.8,39.3,27.5
"550",2013,"Massachusetts","Male",17.9,13.2,14.2,18.9,25.5,39.995652173913,41.2614973262032,29.4
"551",2013,"Michigan","Male",23.5,17.3,15.7,32.4,27.7,38.5,40.3,33.7
"552",2013,"Mississippi","Male",39.5,19.2,10,32.1,38,42.6,46.7,34.4
"553",2013,"Missouri","Male",25.6,18.5,14.7,37,26.8,39.1,42.8,36.2
"554",2013,"Montana","Male",23.3,12.9,14.6,38.7,24.6,33.9,38.9,35.4
"555",2013,"National","Male",29.9,16.6,16.5,34.9,32.8,38.5,34.7,36.6
"556",2013,"Nebraska","Male",27,17.2,15.7,39.3,23.9,39.9,38.5,40.4
"557",2013,"Nevada","Male",20.4,15.3,14.3,26.1,28.5,44.1,41.7,31
"558",2013,"New Hampshire","Male",26.906338028169,14.9,13.5,21.9,29.2775401069519,39.995652173913,41.2614973262032,30.1
"559",2013,"New Jersey","Male",14.1,12.5,15.5,45.2,27.5,37.6,39.1,38
"560",2013,"New Mexico","Male",25,16.6,15,29.5,27.1,37.5,39.4,38.6
"561",2013,"New York","Male",25.1,12.3,13.9,19.6,28.5,39.995652173913,35.1,33.8
"562",2013,"North Carolina","Male",31.1,15.3,14.5,28.6233983286908,31.6,38.6,41.1,36
"563",2013,"North Dakota","Male",30.3,16.7,15.1,28.6233983286908,23.2,36.4,37,30
"564",2013,"Ohio","Male",24.7,17.4,15.1,28.6233983286908,27.6,40.8,39.8,34.2
"565",2013,"Oklahoma","Male",33.3,14.1,14.7,35,32.4,42.2,46.2,49.9
"566",2013,"Rhode Island","Male",20.2,13.3,15.6,25,28.1,37.6,38.7,30.8
"567",2013,"South Carolina","Male",29.5,18,15.3,28.6233983286908,30.8,42.7,42.9,32.1
"568",2013,"South Dakota","Male",30.9,16.6,14.7,22.3,23.8,37.4,36.7,34.8
"569",2013,"Tennessee","Male",33.3,20,14.1,23.3,33.9,45.9,44.7,34.9
"570",2013,"Texas","Male",27.1,19.4,14.8,42.4,33.5,45.6,40.6,38.9
"571",2013,"Utah","Male",17.2,8.3,11,21.9,14.9,30.8,32.1,27.6
"572",2013,"Vermont","Male",26.906338028169,16.7,16.9,17.5,29.2775401069519,39.995652173913,41.2614973262032,32.8
"573",2013,"Virginia","Male",23.7,14.5,14.6,14.8,28.4,38.9,36.1,31.6
"574",2013,"West Virginia","Male",42.5,18.8,16.3,33.9,33.8,37.3,36.1,42
"575",2013,"Wisconsin","Male",24.4,15,12.1,40.4,21.6,39.995652173913,33.5,29.5
"576",2013,"Wyoming","Male",29.8,12.9,12.7,27.5,24.5,31.1,37.2,36.3
"577",2011,"Alabama","Male",42.5,19.7,15.3,44.7,40.8,41.7,41.6,41.7
"578",2011,"Alaska","Male",23,14,14.1,21.8,25.6,34.8,39.4,28
"579",2011,"Arizona","Male",30.9,14.6,15.1,36.3,30.9,39.995652173913,41.2614973262032,31.9
"580",2011,"Arkansas","Male",34.9,19.8,14.4,28,27.7,42.4,46.9,31.6818505338078
"581",2011,"Colorado","Male",26.8,11.7,13,28.6233983286908,22.4,39.995652173913,41.2614973262032,36.4
"582",2011,"Connecticut","Male",26.906338028169,16.5,16.5,28.6233983286908,27.5,38.6,34.2,34.8
"583",2011,"Delaware","Male",29.8,14.9,14.1,27.4,38.3,39.995652173913,42.8,32.4
"584",2011,"District of Columbia","Male",23.8,13.4,16.4,11.6,36.1,44.3,38.1,21
"585",2011,"Florida","Male",29.3,15.2,13.8,29.3,38.6,42.3,34.9,31.6818505338078
"586",2011,"Georgia","Male",31.6,18.2,16.6,37.7,34.2,42.9,39.5,36.1
"587",2011,"Hawaii","Male",21.1,17.7,13.6,9.9,34.8,41.1,42.9,28.8
"588",2011,"Idaho","Male",23.4,11.4,14.3,33.6,23.8,32.5,33.4,36.8
"589",2011,"Illinois","Male",29.6,15.9,13.2,71.3,30.7,40.9,38.1,30.5
"590",2011,"Indiana","Male",32.9,17.8,12.5,22.6,26.9,42.4,43.2,32.3
"591",2011,"Iowa","Male",34.8,16.2,14.5,24.2,24.4,33.5,34.5,37.7
"592",2011,"Kansas","Male",26.5,12.3,14.9,33.4,26.8,35.5,41,40.5
"593",2011,"Kentucky","Male",37.1,20.6,14.3,24.8,33,41.6,48.7,30.4
"594",2011,"Louisiana","Male",37.1,18.6,16.8,46.5,37.7,49.5,45,35.4
"595",2011,"Maine","Male",26.906338028169,15,15,7,25.8,39.995652173913,39.3,30.3
"596",2011,"Maryland","Male",27.1,13.4,15.5,24.2,35,37.6,37.7,31.6818505338078
"597",2011,"Massachusetts","Male",23.1,13.5,15.1,18.4,28.5,39.995652173913,41.2614973262032,31.6818505338078
"598",2011,"Michigan","Male",28.1,15.8,15.2,34.5,30.4,37.9,37.1,35.1
"599",2011,"Mississippi","Male",43.4,18.2,14.9,34.9,42.4,38.4,36.5,37.4
"600",2011,"Montana","Male",29.7,11.4,14,37,24.6,33.9,39,36.1
"601",2011,"National","Male",31.4,16.1,15.1,35.5,33.3,37.2,33.9,38.3
"602",2011,"Nebraska","Male",29.7,15,13.5,38.7,26.8,37.8,39.2,35.8
"603",2011,"New Hampshire","Male",26.906338028169,14.6,13.8,28.6233983286908,29.2775401069519,35.8,38.3,31.6818505338078
"604",2011,"New Jersey","Male",21.6,14.7,15.3,56,32.3,34.9,38.5,31.6818505338078
"605",2011,"New Mexico","Male",32.1,17.5,14.8,33.7,30.5,36.3,37.9,33.8
"606",2011,"New York","Male",23.5,13.9,14.6,19.7,31.3,39.995652173913,34.5,33.9
"607",2011,"North Carolina","Male",34.5,14.8,15.5,28.6233983286908,35.7,38.8,43.2,33.6
"608",2011,"North Dakota","Male",34,14.4,13.9,28.6233983286908,24.1,42.3,38.3,31.6818505338078
"609",2011,"Ohio","Male",28.3,17.4,17.2,26.7,32.5,43.6,40.5,35.3
"610",2011,"Oklahoma","Male",39.7,17.9,17.5,41.1,29.4,38.5,42.5,47.9
